"bx","by","V","BV","VR","BR","galaxy_name","host_galaxy_group_type","host_galaxy_mass","galcen_radius","90percent"
2473.69,3128.34,24.575,0.958,0.568,1.526,"NGC4473","E",11.21,0.934833,0
2336.18,3144.86,24.824,0.899,0.679,1.578,"NGC4473","E",11.21,0.615453,0
1198.71,3145.02,23.597,0.899,0.468,1.367,"NGC4473","E",11.21,2.05323,0
1916.28,3159.8,22.086,0.962,0.578,1.54,"NGC4473","E",11.21,0.383507,1
1807.57,3158.36,22.149,0.749,0.487,1.236,"NGC4473","E",11.21,0.632774,1
1667.45,3160.58,23.263,0.96,0.473,1.433,"NGC4473","E",11.21,0.959215,1
1227.59,3161.58,22.939,1.044,0.539,1.583,"NGC4473","E",11.21,1.98719,1
3498.41,3168.02,22.485,0.871,0.496,1.367,"NGC4473","E",11.21,3.33715,1
2157.29,3171.29,21.17,0.725,0.475,1.2,"NGC4473","E",11.21,0.229201,1
2315.46,3174.7,22.595,0.71,0.444,1.154,"NGC4473","E",11.21,0.578921,1
1549.85,3184.94,24.104,0.795,0.451,1.246,"NGC4473","E",11.21,1.23946,0
3745.89,3188.62,23.383,0.868,0.46,1.328,"NGC4473","E",11.21,3.91834,0
1535.17,3190.22,23.417,0.984,0.654,1.638,"NGC4473","E",11.21,1.27516,1
2291.03,3198.95,22.916,0.955,0.624,1.579,"NGC4473","E",11.21,0.540435,1
2595.05,3203.03,21.038,0.678,0.45,1.128,"NGC4473","E",11.21,1.23479,1
1230.24,3197.55,23.104,0.572,0.454,1.026,"NGC4473","E",11.21,1.98707,1
1756.61,3206.53,23.986,0.783,0.434,1.217,"NGC4473","E",11.21,0.773264,0
1556.4,3207.49,23.242,0.799,0.474,1.273,"NGC4473","E",11.21,1.23208,1
3332.62,3207.87,23.351,0.688,0.457,1.145,"NGC4473","E",11.21,2.95416,0
2234.79,3208.43,20.949,0.794,0.475,1.269,"NGC4473","E",11.21,0.429889,1
2560.7,3212.72,24.594,1.097,0.591,1.688,"NGC4473","E",11.21,1.15954,0
2168.18,3218.76,21.718,0.816,0.464,1.28,"NGC4473","E",11.21,0.320875,1
2677.26,3219.94,22.195,0.942,0.508,1.45,"NGC4473","E",11.21,1.43128,1
1862.87,3225.82,24.078,0.795,0.36,1.155,"NGC4473","E",11.21,0.556379,0
1980.67,3220.07,22.168,0.823,0.45,1.273,"NGC4473","E",11.21,0.324222,1
1729.13,3238.38,24.105,0.757,0.448,1.205,"NGC4473","E",11.21,0.857026,0
1505.99,3241.16,23.325,0.938,0.529,1.467,"NGC4473","E",11.21,1.3631,1
2555.36,3244.13,22.622,0.791,0.451,1.242,"NGC4473","E",11.21,1.1637,1
2205.42,3247.63,22.525,0.996,0.522,1.518,"NGC4473","E",11.21,0.430351,1
1883.06,3254.63,22.655,0.77,0.446,1.216,"NGC4473","E",11.21,0.550867,1
1912.94,3257.01,23.004,0.915,0.503,1.418,"NGC4473","E",11.21,0.499078,1
3149.84,3262.4,23.883,0.731,0.381,1.112,"NGC4473","E",11.21,2.54102,0
2188.06,3271.68,23.533,1.045,0.566,1.611,"NGC4473","E",11.21,0.44649,0
359.83,3270.74,24.082,0.613,0.286,0.899,"NGC4473","E",11.21,4.03338,0
1696.13,3276.88,22.645,0.933,0.544,1.477,"NGC4473","E",11.21,0.961606,1
2456.45,3277,22.447,0.867,0.466,1.333,"NGC4473","E",11.21,0.968274,1
2208.6,3293.12,23.987,1.128,0.599,1.727,"NGC4473","E",11.21,0.515686,0
2913.46,3298.15,21.039,0.746,0.47,1.216,"NGC4473","E",11.21,2.00943,1
2255.99,3301.14,23.241,1.037,0.523,1.56,"NGC4473","E",11.21,0.603041,1
1017.68,3300.61,21.086,0.671,0.442,1.113,"NGC4473","E",11.21,2.51299,1
1766.48,3305.74,23.109,0.695,0.427,1.122,"NGC4473","E",11.21,0.845247,1
2046.09,3302.85,23.327,1.032,0.538,1.57,"NGC4473","E",11.21,0.437503,1
2546.56,3303.47,23.971,0.605,0.531,1.136,"NGC4473","E",11.21,1.18731,0
3885.9,3304.38,24.02,0.783,0.57,1.353,"NGC4473","E",11.21,4.26522,0
1713.86,3305.57,23.263,1.063,0.554,1.617,"NGC4473","E",11.21,0.95255,1
2698.79,3310.78,21.832,0.889,0.526,1.415,"NGC4473","E",11.21,1.52984,1
2851.42,3314.82,21.69,0.743,0.428,1.171,"NGC4473","E",11.21,1.87679,1
2122.94,3320.06,23.466,1.017,0.573,1.59,"NGC4473","E",11.21,0.486038,0
2338.45,3326.22,24.109,0.799,0.487,1.286,"NGC4473","E",11.21,0.786737,0
1380.59,3326.95,24.502,0.728,0.6,1.328,"NGC4473","E",11.21,1.69818,0
3204.86,3328.9,24.295,1.072,0.565,1.637,"NGC4473","E",11.21,2.69303,0
2393.64,3328.71,23.027,1.034,0.6,1.634,"NGC4473","E",11.21,0.895062,1
1721.76,3334.72,23.721,0.783,0.413,1.196,"NGC4473","E",11.21,0.970162,0
1831.22,3335.73,24.642,0.76,0.668,1.428,"NGC4473","E",11.21,0.765013,0
378.07,3338.29,23.396,0.709,0.349,1.058,"NGC4473","E",11.21,4.00815,0
2842.68,3338.74,23.121,0.93,0.522,1.452,"NGC4473","E",11.21,1.87167,1
1918.59,3345.12,22.867,0.737,0.444,1.181,"NGC4473","E",11.21,0.645404,1
1292.44,3346.63,24.815,0.812,0.478,1.29,"NGC4473","E",11.21,1.90932,0
2131.03,3348.73,23.313,0.688,0.443,1.131,"NGC4473","E",11.21,0.555986,0
2488.65,3354.35,24.837,0.829,0.685,1.514,"NGC4473","E",11.21,1.11636,0
3358.47,3357.47,23.365,0.962,0.514,1.476,"NGC4473","E",11.21,3.0591,1
1557.62,3359.51,23.529,0.689,0.446,1.135,"NGC4473","E",11.21,1.33701,0
2123.9,3370.24,23.378,0.946,0.592,1.538,"NGC4473","E",11.21,0.601802,1
1842.55,3371.14,22.451,0.811,0.476,1.287,"NGC4473","E",11.21,0.804621,1
2572.18,3378.95,23.254,0.754,0.365,1.119,"NGC4473","E",11.21,1.3158,0
2366.57,3382.18,24.67,0.986,0.619,1.605,"NGC4473","E",11.21,0.922023,0
2201.45,3381.06,24.813,1.071,0.564,1.635,"NGC4473","E",11.21,0.683864,0
1555.54,3385.91,22.094,0.678,0.444,1.122,"NGC4473","E",11.21,1.36875,1
4037.76,3391.33,24.851,0.708,0.283,0.991,"NGC4473","E",11.21,4.64299,0
1831.34,3404.75,24.713,0.485,0.534,1.019,"NGC4473","E",11.21,0.881242,0
1996.42,3404.49,22.446,0.733,0.434,1.167,"NGC4473","E",11.21,0.695852,1
3981.12,3422.19,23.074,0.688,0.411,1.099,"NGC4473","E",11.21,4.52246,1
3482.05,3425.01,24.414,0.789,0.578,1.367,"NGC4473","E",11.21,3.37435,0
3134.79,3427.65,21.842,0.879,0.541,1.42,"NGC4473","E",11.21,2.5871,1
3324.33,3427.42,21.918,0.637,0.446,1.083,"NGC4473","E",11.21,3.01575,1
730.12,3432.93,24.31,0.889,0.51,1.399,"NGC4473","E",11.21,3.23543,0
346.19,3436.86,23.309,0.746,0.381,1.127,"NGC4473","E",11.21,4.11793,0
1811.64,3437.85,24.218,0.913,0.607,1.52,"NGC4473","E",11.21,0.97054,0
1922.51,3455.54,22.329,0.938,0.519,1.457,"NGC4473","E",11.21,0.867891,1
2159.36,3464.2,23.298,0.928,0.488,1.416,"NGC4473","E",11.21,0.835368,1
925.6,3463.79,24.035,0.856,0.493,1.349,"NGC4473","E",11.21,2.81157,0
2129.42,3466.05,22.013,0.852,0.497,1.349,"NGC4473","E",11.21,0.825859,1
1915.63,3466.66,22.464,0.679,0.42,1.099,"NGC4473","E",11.21,0.898351,1
1317.02,3471.92,23.557,1.049,0.586,1.635,"NGC4473","E",11.21,1.95953,0
1552.72,3479.87,22.405,0.828,0.529,1.357,"NGC4473","E",11.21,1.48848,1
440.69,3485.27,23.083,0.879,0.539,1.418,"NGC4473","E",11.21,3.92383,1
1775.59,3513.32,23.96,0.76,0.62,1.38,"NGC4473","E",11.21,1.16216,0
2602.2,3513.75,22.448,0.744,0.515,1.259,"NGC4473","E",11.21,1.54523,1
1444.51,3517.07,22.385,0.773,0.488,1.261,"NGC4473","E",11.21,1.74813,1
2096.9,3519.85,21.483,0.97,0.591,1.561,"NGC4473","E",11.21,0.943752,1
375.59,3520.01,24.249,0.522,0.489,1.011,"NGC4473","E",11.21,4.09081,0
2775.49,3520.83,24.392,0.899,0.413,1.312,"NGC4473","E",11.21,1.8939,0
2843.61,3542.26,23.375,1.023,0.634,1.657,"NGC4473","E",11.21,2.05765,1
1279.36,3546.63,20.87,0.686,0.429,1.115,"NGC4473","E",11.21,2.11732,1
2315.22,3546.53,23.219,0.566,0.435,1.001,"NGC4473","E",11.21,1.1521,1
320.47,3569.68,23.588,0.758,0.391,1.149,"NGC4473","E",11.21,4.2442,0
2323.33,3577.75,23.07,0.717,0.434,1.151,"NGC4473","E",11.21,1.22554,1
1971.23,3580.86,23.072,0.637,0.47,1.107,"NGC4473","E",11.21,1.11251,1
1133.04,3584.74,24.348,1.049,0.658,1.707,"NGC4473","E",11.21,2.46297,0
2346.41,3587.6,23.478,0.864,0.481,1.345,"NGC4473","E",11.21,1.27213,0
3090.21,3598.67,23.59,0.764,0.479,1.243,"NGC4473","E",11.21,2.63249,0
1671.54,3600.6,24.38,0.51,0.276,0.786,"NGC4473","E",11.21,1.47451,0
1703.47,3621.61,23.095,0.711,0.383,1.094,"NGC4473","E",11.21,1.46721,1
3204.49,3626.79,23.524,1.013,0.549,1.562,"NGC4473","E",11.21,2.90323,0
861.2,3625.27,23.632,0.596,0.381,0.977,"NGC4473","E",11.21,3.08213,0
816.02,3633.12,23.682,0.621,0.407,1.028,"NGC4473","E",11.21,3.18698,0
1691.54,3651.26,23.528,0.514,0.496,1.01,"NGC4473","E",11.21,1.54002,0
1756.92,3652.73,23.3,0.962,0.58,1.542,"NGC4473","E",11.21,1.45901,1
323.5,3665.34,24.176,0.618,0.321,0.939,"NGC4473","E",11.21,4.29908,0
2026.59,3666.64,23.287,0.653,0.37,1.023,"NGC4473","E",11.21,1.29228,0
1211.17,3669.47,24.293,0.69,0.371,1.061,"NGC4473","E",11.21,2.40164,0
3761.46,3675.57,23.317,0.58,0.308,0.888,"NGC4473","E",11.21,4.16225,0
909.18,3678.52,22.051,0.765,0.493,1.258,"NGC4473","E",11.21,3.03095,1
1580.72,3684.73,22.398,0.56,0.351,0.911,"NGC4473","E",11.21,1.76304,1
728.48,3684.18,22.057,0.894,0.512,1.406,"NGC4473","E",11.21,3.42242,1
630.46,3685.91,23.945,0.846,0.499,1.345,"NGC4473","E",11.21,3.63663,0
1629,3689.46,22.942,0.61,0.442,1.052,"NGC4473","E",11.21,1.6997,1
2439.19,3691.76,23.084,0.694,0.502,1.196,"NGC4473","E",11.21,1.59417,1
3288.32,3717.18,22.024,0.642,0.391,1.033,"NGC4473","E",11.21,3.17159,1
3541.47,3728.34,22.846,0.711,0.396,1.107,"NGC4473","E",11.21,3.7225,1
3528.38,3729.59,20.65,0.678,0.403,1.081,"NGC4473","E",11.21,3.69536,1
2363.39,3739.51,24.759,1.001,0.628,1.629,"NGC4473","E",11.21,1.60765,0
3846.22,3825.68,23.201,0.673,0.385,1.058,"NGC4473","E",11.21,4.46993,1
2786.14,3832.98,22.325,0.647,0.404,1.051,"NGC4473","E",11.21,2.36505,1
1359.23,3847.52,22.148,0.815,0.465,1.28,"NGC4473","E",11.21,2.39644,1
590.47,3866.63,22.212,0.871,0.429,1.3,"NGC4473","E",11.21,3.89623,1
2083.57,3871.7,24.876,0.95,0.68,1.63,"NGC4473","E",11.21,1.76941,0
2115.36,3893.05,22.605,0.805,0.453,1.258,"NGC4473","E",11.21,1.82194,1
2716.36,3899.94,22.38,0.784,0.466,1.25,"NGC4473","E",11.21,2.37241,1
2662.64,3900.91,23.531,0.8,0.593,1.393,"NGC4473","E",11.21,2.29658,0
2213.77,3908.09,23.714,0.681,0.429,1.11,"NGC4473","E",11.21,1.88316,0
1809.94,3932.66,23.633,0.618,0.406,1.024,"NGC4473","E",11.21,2.01072,0
1331.63,3941.12,23.169,0.771,0.492,1.263,"NGC4473","E",11.21,2.60111,1
2715.79,3944.07,24.565,0.759,0.405,1.164,"NGC4473","E",11.21,2.45272,0
2750.87,3946.14,23.888,0.964,0.447,1.411,"NGC4473","E",11.21,2.50765,0
2260.89,3947.11,22.734,0.567,0.346,0.913,"NGC4473","E",11.21,1.99473,1
3225.85,3963.82,23.952,0.647,0.444,1.091,"NGC4473","E",11.21,3.34877,0
2778.19,3977.77,23.491,0.655,0.478,1.133,"NGC4473","E",11.21,2.6057,0
1899.23,3981.01,23.28,0.784,0.595,1.379,"NGC4473","E",11.21,2.06755,1
2976.82,3990.03,24.523,0.679,0.383,1.062,"NGC4473","E",11.21,2.94225,0
1609.84,4015.05,24.071,0.644,0.562,1.206,"NGC4473","E",11.21,2.37125,0
1530.35,4038.34,23.744,0.634,0.396,1.03,"NGC4473","E",11.21,2.50934,0
418.09,4064.75,23.817,0.806,0.43,1.236,"NGC4473","E",11.21,4.47281,0
2317.86,4072.78,23.506,0.808,0.492,1.3,"NGC4473","E",11.21,2.31304,0
473.52,4077.46,23.901,0.885,0.652,1.537,"NGC4473","E",11.21,4.37591,0
583.31,4096.17,23.256,0.858,0.437,1.295,"NGC4473","E",11.21,4.18152,1
6219.98,217.47,20.405,0.684,0.412,1.096,"NGC4472","E",12.2,20.0919,1
3147.82,230.5,22.536,0.481,0.361,0.842,"NGC4472","E",12.2,19.893,0
3763.33,239.79,22.826,0.548,0.481,1.029,"NGC4472","E",12.2,19.1545,0
3209.54,242.32,21.823,0.618,0.384,1.002,"NGC4472","E",12.2,19.7593,0
6319.6,245.87,22.877,0.628,0.281,0.909,"NGC4472","E",12.2,20.1296,0
2176.09,252.94,22.444,0.828,0.497,1.325,"NGC4472","E",12.2,21.5478,0
3256.67,277.73,21.18,0.863,0.481,1.344,"NGC4472","E",12.2,19.5506,1
2366.41,306.11,21.449,0.853,0.574,1.427,"NGC4472","E",12.2,20.9482,0
4913.75,317.69,22.533,0.599,0.437,1.036,"NGC4472","E",12.2,18.4813,0
3586.41,323.44,21.755,0.689,0.425,1.114,"NGC4472","E",12.2,18.9697,0
7873.18,336.56,22.025,0.522,0.474,0.996,"NGC4472","E",12.2,23.1258,0
3361.54,382.67,21.15,0.831,0.592,1.423,"NGC4472","E",12.2,18.9823,1
6364.55,384.84,21.534,0.891,0.481,1.372,"NGC4472","E",12.2,19.6438,0
2452.47,395.44,20.881,0.545,0.387,0.932,"NGC4472","E",12.2,20.4331,1
4604.34,463.46,21.608,0.966,0.557,1.523,"NGC4472","E",12.2,17.8116,0
2981.48,469.35,22.355,0.6,0.478,1.078,"NGC4472","E",12.2,19.179,0
5917.73,487.19,23.211,0.831,0.354,1.185,"NGC4472","E",12.2,18.5637,0
6347.35,498.39,21.593,0.814,0.518,1.332,"NGC4472","E",12.2,19.1612,0
3233.22,505.72,22.84,0.762,0.481,1.243,"NGC4472","E",12.2,18.6489,0
2995.64,507.06,21.315,0.72,0.456,1.176,"NGC4472","E",12.2,19.005,0
3780.42,511.08,22.021,0.6,0.383,0.983,"NGC4472","E",12.2,17.9917,0
4997.33,523.05,21.598,0.532,0.476,1.008,"NGC4472","E",12.2,17.6238,0
4742.78,529.93,20.696,0.606,0.418,1.024,"NGC4472","E",12.2,17.53,1
3230.76,533.44,22.847,0.755,0.561,1.316,"NGC4472","E",12.2,18.5393,0
4008.55,541.39,22.125,0.815,0.486,1.301,"NGC4472","E",12.2,17.6845,0
2780.57,544.9,21.495,0.701,0.43,1.131,"NGC4472","E",12.2,19.2256,0
4025.66,549,21.837,0.758,0.42,1.178,"NGC4472","E",12.2,17.6407,0
4142.09,588.32,21.253,0.668,0.404,1.072,"NGC4472","E",12.2,17.4034,1
5725.88,602.91,23.023,0.639,0.385,1.024,"NGC4472","E",12.2,17.8476,0
6432.4,631.76,22.736,0.477,0.264,0.741,"NGC4472","E",12.2,18.7803,0
5610.65,647.76,21.074,0.783,0.497,1.28,"NGC4472","E",12.2,17.533,1
3931.64,651.65,22.697,0.832,0.607,1.439,"NGC4472","E",12.2,17.2698,0
5266.59,656.82,22.338,0.953,0.464,1.417,"NGC4472","E",12.2,17.1947,0
3180.87,673.87,22.64,0.864,0.598,1.462,"NGC4472","E",12.2,18.0426,0
7076.37,679.01,19.665,0.819,0.453,1.272,"NGC4472","E",12.2,19.9293,1
7069.43,689.8,21.822,0.55,0.441,0.991,"NGC4472","E",12.2,19.8736,0
4461.21,696.12,21.632,0.65,0.359,1.009,"NGC4472","E",12.2,16.8222,0
4377.62,704.91,21.832,0.557,0.369,0.926,"NGC4472","E",12.2,16.8045,0
3983.32,717.4,22.527,0.696,0.518,1.214,"NGC4472","E",12.2,16.9514,0
7607.66,717.13,20.69,0.542,0.307,0.849,"NGC4472","E",12.2,21.1143,1
4461.96,757.27,20.658,0.856,0.505,1.361,"NGC4472","E",12.2,16.558,1
2920.31,771.53,21.322,0.583,0.414,0.997,"NGC4472","E",12.2,18.0841,0
3806.4,809.19,21.752,0.588,0.376,0.964,"NGC4472","E",12.2,16.7091,0
4279.75,834.57,21.216,0.561,0.442,1.003,"NGC4472","E",12.2,16.2803,1
2674.32,870.48,20.01,0.784,0.573,1.357,"NGC4472","E",12.2,18.1713,1
4687.6,867.9,22.107,0.997,0.533,1.53,"NGC4472","E",12.2,16.0639,0
4777.02,874.1,22.762,0.98,0.677,1.657,"NGC4472","E",12.2,16.0472,0
7146.31,884.17,20.928,1.043,0.586,1.629,"NGC4472","E",12.2,19.3509,1
3317.75,916.07,21.255,0.857,0.511,1.368,"NGC4472","E",12.2,16.8563,1
4335.6,933.49,22.223,0.927,0.616,1.543,"NGC4472","E",12.2,15.8329,0
6090.29,934.71,22.209,0.805,0.578,1.383,"NGC4472","E",12.2,16.9889,0
7435.3,973.16,22.517,0.934,0.405,1.339,"NGC4472","E",12.2,19.778,0
8338.06,992.41,22.138,0.721,0.403,1.124,"NGC4472","E",12.2,22.3415,0
694.18,1015.3,21.689,1.037,0.574,1.611,"NGC4472","E",12.2,23.0415,0
2035.87,1058.15,21.567,0.474,0.386,0.86,"NGC4472","E",12.2,18.968,0
5633.54,1056.81,20.47,0.674,0.384,1.058,"NGC4472","E",12.2,15.8472,1
4119.04,1077.06,22.834,0.662,0.473,1.135,"NGC4472","E",12.2,15.3241,0
8304.3,1085.67,22.718,0.504,0.362,0.866,"NGC4472","E",12.2,21.9555,0
8400.3,1092.97,22.361,0.787,0.394,1.181,"NGC4472","E",12.2,22.2379,0
7825.47,1101.69,21.857,0.576,0.465,1.041,"NGC4472","E",12.2,20.4471,0
5889.9,1128.33,21.508,0.971,0.481,1.452,"NGC4472","E",12.2,15.895,0
4188.36,1131.63,21.191,0.628,0.384,1.012,"NGC4472","E",12.2,15.049,1
593.05,1139.73,22.137,0.891,0.473,1.364,"NGC4472","E",12.2,23.0197,0
5144.56,1136.43,21.927,0.582,0.322,0.904,"NGC4472","E",12.2,15.063,0
1129.43,1148.71,23.143,0.822,0.53,1.352,"NGC4472","E",12.2,21.27,0
5854.06,1143.86,22.562,0.566,0.481,1.047,"NGC4472","E",12.2,15.7791,0
7973.24,1142.76,22.678,1.07,0.529,1.599,"NGC4472","E",12.2,20.7585,0
5965.81,1169.59,21.053,0.708,0.384,1.092,"NGC4472","E",12.2,15.8441,1
858.21,1207.12,22.507,0.941,0.474,1.415,"NGC4472","E",12.2,21.9605,0
3405.51,1223.17,21.623,0.639,0.457,1.096,"NGC4472","E",12.2,15.4803,0
6987.24,1222.97,22.437,0.581,0.38,0.961,"NGC4472","E",12.2,17.7496,0
6029.19,1231.02,22.878,0.764,0.487,1.251,"NGC4472","E",12.2,15.7004,0
5205.11,1235.19,21.863,0.593,0.382,0.975,"NGC4472","E",12.2,14.6822,0
751.99,1247.92,22.351,0.509,0.403,0.912,"NGC4472","E",12.2,22.1927,0
6495.23,1250.96,21.923,0.755,0.554,1.309,"NGC4472","E",12.2,16.5086,0
3334.08,1311.27,22.304,0.568,0.516,1.084,"NGC4472","E",12.2,15.2365,0
3630.09,1316.59,22.091,0.671,0.42,1.091,"NGC4472","E",12.2,14.7852,0
2455.94,1332.95,21.783,0.605,0.412,1.017,"NGC4472","E",12.2,16.9475,0
8117.35,1340.1,21.266,0.673,0.385,1.058,"NGC4472","E",12.2,20.6072,0
3756.76,1349.79,22.54,0.845,0.565,1.41,"NGC4472","E",12.2,14.4935,0
3210.14,1365.34,22.122,0.535,0.452,0.987,"NGC4472","E",12.2,15.2311,0
6015.23,1384.36,22.246,0.851,0.42,1.271,"NGC4472","E",12.2,15.0652,0
5163.53,1390.85,21.512,0.611,0.405,1.016,"NGC4472","E",12.2,13.9881,0
8127.36,1392.84,19.694,0.852,0.516,1.368,"NGC4472","E",12.2,20.4841,1
6583.09,1395.77,23.053,0.553,0.354,0.907,"NGC4472","E",12.2,16.1596,0
3660.43,1404.73,21.445,1.04,0.591,1.631,"NGC4472","E",12.2,14.3827,0
6010.88,1413.15,23.299,0.405,0.467,0.872,"NGC4472","E",12.2,14.9433,0
5831.01,1425.41,21.49,0.667,0.356,1.023,"NGC4472","E",12.2,14.5999,0
1800.33,1446.99,20.083,0.906,0.471,1.377,"NGC4472","E",12.2,18.3219,1
7808.6,1440.91,21.632,0.909,0.469,1.378,"NGC4472","E",12.2,19.3361,0
8032.44,1444.83,22.854,0.558,0.357,0.915,"NGC4472","E",12.2,20.0277,0
4590.27,1461.86,21.604,0.615,0.417,1.032,"NGC4472","E",12.2,13.4959,0
3729.31,1469.94,21.822,0.572,0.447,1.019,"NGC4472","E",12.2,14.0268,0
7379.01,1471.74,21.729,0.6,0.363,0.963,"NGC4472","E",12.2,17.9561,0
3032.37,1480.65,21.77,0.723,0.49,1.213,"NGC4472","E",12.2,15.1183,0
5210.29,1499.8,22.439,0.732,0.442,1.174,"NGC4472","E",12.2,13.5588,0
3323.27,1511.8,22.58,0.639,0.503,1.142,"NGC4472","E",12.2,14.4552,0
6455.3,1511.56,21.467,0.687,0.383,1.07,"NGC4472","E",12.2,15.4433,0
5869.66,1538.24,21.394,0.579,0.396,0.975,"NGC4472","E",12.2,14.2062,0
4712.35,1547.08,22.235,0.553,0.413,0.966,"NGC4472","E",12.2,13.1296,0
5705.32,1553.79,21.17,0.62,0.468,1.088,"NGC4472","E",12.2,13.8901,1
7573.47,1582.88,21.789,0.743,0.487,1.23,"NGC4472","E",12.2,18.1787,0
6796.33,1584.35,21.467,0.81,0.568,1.378,"NGC4472","E",12.2,15.992,0
4049.09,1590.53,22.66,0.836,0.525,1.361,"NGC4472","E",12.2,13.1894,0
4469.34,1590.23,22.327,0.691,0.406,1.097,"NGC4472","E",12.2,12.9603,0
3436.45,1601.08,21.146,0.54,0.345,0.885,"NGC4472","E",12.2,13.9102,1
2596.15,1605.18,20.543,0.641,0.417,1.058,"NGC4472","E",12.2,15.635,1
2815.95,1609.1,22.222,0.52,0.458,0.978,"NGC4472","E",12.2,15.0997,0
1232.1,1616.94,21.021,0.735,0.439,1.174,"NGC4472","E",12.2,19.5776,1
2577.55,1635.87,20.954,0.591,0.385,0.976,"NGC4472","E",12.2,15.5726,1
3498.29,1647.97,19.63,0.708,0.55,1.258,"NGC4472","E",12.2,13.6229,1
1519.91,1692.17,22.818,0.8,0.424,1.224,"NGC4472","E",12.2,18.4304,0
1490.43,1701.82,22.323,0.464,0.354,0.818,"NGC4472","E",12.2,18.4967,0
974.41,1707.12,21.394,1.026,0.581,1.607,"NGC4472","E",12.2,20.195,1
5740.47,1705.13,23.321,0.687,0.371,1.058,"NGC4472","E",12.2,13.3278,0
2485.6,1713.15,22.392,0.611,0.508,1.119,"NGC4472","E",12.2,15.5382,0
2677.41,1713.62,21.545,0.502,0.372,0.874,"NGC4472","E",12.2,15.05,0
6679.72,1718.41,21.367,0.745,0.561,1.306,"NGC4472","E",12.2,15.2244,1
4063.45,1734.44,22.274,0.84,0.583,1.423,"NGC4472","E",12.2,12.5676,0
6010.66,1731.27,21.87,0.736,0.405,1.141,"NGC4472","E",12.2,13.6897,0
4234.37,1747.1,20.687,0.641,0.398,1.039,"NGC4472","E",12.2,12.3869,1
8025.24,1747.49,23.136,0.649,0.414,1.063,"NGC4472","E",12.2,19.1369,0
3601.51,1755.51,19.92,0.611,0.473,1.084,"NGC4472","E",12.2,13.0299,1
7624.21,1752.82,22.749,0.714,0.362,1.076,"NGC4472","E",12.2,17.8191,0
6917.11,1755.97,21.943,0.496,0.314,0.81,"NGC4472","E",12.2,15.7188,0
7997.47,1757.42,22.136,0.9,0.493,1.393,"NGC4472","E",12.2,19.0167,0
6992.72,1790.07,23.105,0.591,0.23,0.821,"NGC4472","E",12.2,15.814,0
3959.01,1798.64,21.799,0.635,0.374,1.009,"NGC4472","E",12.2,12.3963,0
5349.95,1808.84,22.394,0.454,0.402,0.856,"NGC4472","E",12.2,12.383,0
2798.18,1817.53,22.72,0.819,0.443,1.262,"NGC4472","E",12.2,14.385,0
3519.04,1818.92,22.511,0.625,0.519,1.144,"NGC4472","E",12.2,12.9042,0
4229.53,1836.5,22.923,0.593,0.442,1.035,"NGC4472","E",12.2,12.0078,0
5870.73,1838.38,22.367,0.498,0.352,0.85,"NGC4472","E",12.2,13.0123,0
5679.19,1867.38,22.007,0.773,0.457,1.23,"NGC4472","E",12.2,12.5764,0
1354.95,1886.55,22.774,0.763,0.374,1.137,"NGC4472","E",12.2,18.4227,0
5969.01,1884.46,19.873,0.697,0.473,1.17,"NGC4472","E",12.2,13.0138,1
3874.49,1891.78,22.522,0.607,0.473,1.08,"NGC4472","E",12.2,12.1017,0
5222.63,1891.68,21.3,0.66,0.412,1.072,"NGC4472","E",12.2,11.9066,0
2962.3,1899.67,22.578,0.618,0.414,1.032,"NGC4472","E",12.2,13.7002,0
7874.2,1896.13,21.571,0.819,0.514,1.333,"NGC4472","E",12.2,18.2197,0
3511.1,1904.85,20.112,0.477,0.389,0.866,"NGC4472","E",12.2,12.575,1
7260.76,1901.56,20.047,0.733,0.451,1.184,"NGC4472","E",12.2,16.2402,1
5156.76,1908.84,22.789,0.763,0.349,1.112,"NGC4472","E",12.2,11.7764,0
7900.07,1906.01,21.842,0.867,0.443,1.31,"NGC4472","E",12.2,18.2791,0
3331.23,1925.34,22.418,0.492,0.463,0.955,"NGC4472","E",12.2,12.8203,0
3683.52,1933.57,21.737,0.65,0.513,1.163,"NGC4472","E",12.2,12.1857,0
4498.83,1967.87,21.545,0.605,0.432,1.037,"NGC4472","E",12.2,11.3232,0
1962.53,1974.46,21.336,0.814,0.537,1.351,"NGC4472","E",12.2,16.1995,1
1047.65,1992.01,22.768,0.56,0.452,1.012,"NGC4472","E",12.2,19.2061,0
1625.48,1998.86,20.897,0.76,0.452,1.212,"NGC4472","E",12.2,17.2116,1
3027.76,1997.6,21.705,0.642,0.437,1.079,"NGC4472","E",12.2,13.1915,0
2742.34,1998.68,20.877,0.49,0.373,0.863,"NGC4472","E",12.2,13.8855,1
4879.5,1998.94,21.828,0.743,0.408,1.151,"NGC4472","E",12.2,11.2197,0
6351.06,2007.58,21.808,0.531,0.486,1.017,"NGC4472","E",12.2,13.3814,0
4163.3,2018.39,22.329,0.66,0.475,1.135,"NGC4472","E",12.2,11.2806,0
5422.39,2042.19,22.548,0.683,0.465,1.148,"NGC4472","E",12.2,11.496,0
6402.54,2042.53,20.92,0.81,0.52,1.33,"NGC4472","E",12.2,13.382,1
6933.88,2049.19,19.625,0.643,0.431,1.074,"NGC4472","E",12.2,14.7997,1
6377.55,2056.9,22.165,0.638,0.33,0.968,"NGC4472","E",12.2,13.2689,0
