#name/id         bx       by    am_b    b_i   err   vx       vy     am_v    v_i   err    rx      ry      am_r    r_i   err      V    B-V   V-R
#----------------------------------------------------------------------------------------------------------------------------------------------
568           1194.54  788.54 1.399  -4.297 0.009 1194.83  788.70 1.202  -5.675 0.005 1194.53  788.52 1.293  -7.252 0.002  20.459  1.444  1.195
569           1818.93  790.44 1.399  -1.886 0.070 1819.04  790.65 1.202   -2.76 0.064 1818.93  790.13 1.293  -4.048 0.033  23.375  0.868  0.938
570           4171.32  792.78 1.399  -3.685 0.014 4171.65  792.74 1.202  -4.301 0.015 4171.42  792.74 1.293  -4.946 0.015  21.835  0.573  0.367
571           6932.30  793.36 1.399  -1.496 0.103 6932.44  792.79 1.202   -2.94 0.052 6931.80  792.87 1.293  -4.199 0.030  23.194  1.519  0.913
572            952.14  794.35 1.399  -2.799 0.030  952.51  794.43 1.202  -3.319 0.037  952.25  794.34 1.293  -3.798 0.041  22.817  0.464  0.220
573           3114.97  794.28 1.399  -2.076 0.062 3115.14  793.59 1.202  -2.911 0.055 3115.20  794.18 1.293  -3.667 0.050  23.224  0.824  0.466
574            595.57  795.32 1.399  -2.494 0.039  595.40  795.65 1.202  -2.822 0.059  595.59  795.48 1.293  -3.662 0.047  23.314  0.244  0.540
575           6885.66  796.24 1.399  -5.094 0.005 6885.89  795.84 1.202  -5.689 0.005 6885.75  796.23 1.293    -6.4 0.004  20.447  0.549  0.426
576           3998.12  796.58 1.399  -1.218 0.142 3998.97  797.15 1.202   -2.28 0.101 3998.45  796.94 1.293  -3.412 0.064  23.855  1.083  0.800
577           4600.97  800.29 1.399  -2.014 0.063 4601.01  799.72 1.202  -2.315 0.090 4600.83  800.04 1.293  -2.833 0.104  23.822  0.214  0.255
578            398.87  801.18 1.399  -2.966 0.027  399.15  801.46 1.202  -4.363 0.015  398.80  801.22 1.293  -5.982 0.006  21.771  1.465  1.232
579           6246.41  802.25 1.399  -3.208 0.023 6246.61  801.74 1.202  -3.897 0.023 6246.51  802.10 1.293  -4.509 0.024  22.239  0.657  0.338
580            269.88  805.80 1.399  -2.726 0.033  270.15  806.12 1.202   -3.43 0.035  269.99  806.17 1.293  -4.062 0.034  22.706  0.674  0.356
581           3846.94  805.52 1.399   -4.46 0.009 3847.38  805.58 1.202  -5.777 0.005 3846.99  805.57 1.293  -7.038 0.003  20.357  1.374  0.914
582           5455.27  807.81 1.399  -2.695 0.034 5455.63  807.71 1.202  -3.186 0.043 5455.38  807.69 1.293  -3.831 0.040  22.950  0.431  0.367
583            427.89  809.45 1.399  -1.342 0.118  428.12  811.32 1.202  -1.563 0.194  428.21  810.36 1.293  -2.304 0.164  24.574  0.122  0.453
584           3397.28  809.63 1.399   -4.59 0.007 3397.44  809.71 1.202  -6.022 0.004 3397.37  809.68 1.293  -7.535 0.002  20.112  1.505  1.138
585           6169.48  813.38 1.399  -3.586 0.015 6169.83  813.29 1.202  -4.145 0.017 6169.67  813.46 1.293  -4.791 0.016  21.991  0.508  0.368
586           4088.81  813.94 1.399  -1.894 0.070 4089.29  813.94 1.202  -2.768 0.063 4088.82  814.12 1.293  -3.341 0.071  23.367  0.868  0.303
587           4974.76  814.36 1.399  -1.959 0.061 4975.57  813.57 1.202  -3.313 0.035 4975.22  813.88 1.293  -4.691 0.018  22.821  1.416  1.018
588           7302.09  814.87 1.399  -1.673 0.081 7302.02  814.84 1.202   -2.06 0.110 7301.38  815.08 1.293  -2.351 0.160  24.076  0.312  0.053
589           3796.16  815.87 1.399  -2.027 0.068 3796.28  815.25 1.202  -2.419 0.092 3796.28  815.84 1.293  -3.461 0.064  23.717  0.317  0.720
590           4990.24  815.49 1.399  -2.064 0.056 4990.46  815.27 1.202  -3.547 0.029 4990.41  815.44 1.293  -4.826 0.017  22.587  1.564  0.930
591           2356.41  817.27 1.399  -6.793 0.002 2356.58  817.32 1.202  -7.817 0.001 2356.35  817.29 1.293  -8.822 0.001  18.318  1.039  0.687
592           1697.38  817.63 1.399  -1.985 0.062 1698.23  817.82 1.202  -2.907 0.054 1697.46  817.84 1.293  -3.794 0.042  23.228  0.923  0.582
593           2885.30  818.09 1.399  -0.928 0.175 2885.19  819.29 1.202  -1.817 0.152 2885.86  817.94 1.293  -2.683 0.118  24.318  0.885  0.564
594           4597.44  817.97 1.399  -1.851 0.072 4597.56  818.04 1.202  -3.269 0.037 4597.43  818.05 1.293  -4.944 0.015  22.865  1.489  1.282
595           5218.54  818.88 1.399  -1.589 0.084 5219.12  818.48 1.202   -2.98 0.044 5219.09  818.58 1.293  -4.222 0.027  23.154  1.459  0.897
596           5808.65  818.53 1.399  -2.155 0.053 5808.87  817.76 1.202  -2.654 0.066 5808.53  818.50 1.293   -3.25 0.065  23.482  0.440  0.324
597           5458.21  822.08 1.399  -2.686 0.033 5458.33  821.86 1.202  -3.303 0.036 5458.35  821.86 1.293  -4.389 0.024  22.833  0.574  0.759
598           5766.40  821.71 1.399  -6.216 0.002 5766.58  821.51 1.202  -7.361 0.001 5766.52  821.71 1.293  -8.537 0.001  18.774  1.178  0.839
599             18.08  823.23 1.399  -5.954 0.003   18.41  823.39 1.202    -6.4 0.003   18.02  823.08 1.293  -6.933 0.003  19.736  0.379  0.268
600           6357.89  823.99 1.399  -2.301 0.046 6358.15  823.71 1.202  -2.936 0.048 6358.11  823.56 1.293  -3.603 0.049  23.200  0.595  0.387
601           1838.68  825.51 1.399  -3.967 0.012 1839.04  825.54 1.202   -4.38 0.015 1838.71  825.41 1.293  -4.957 0.016  21.756  0.341  0.307
602           2335.57  824.86 1.399  -2.356 0.046 2335.67  824.65 1.202  -2.942 0.055 2335.77  824.72 1.293  -3.789 0.046  23.194  0.539  0.547
603           1596.68  827.33 1.399  -3.304 0.022 1597.09  827.28 1.202  -3.976 0.023 1596.65  827.43 1.293  -4.745 0.019  22.160  0.637  0.477
604            757.58  829.45 1.399  -3.996 0.011  757.87  829.71 1.202  -5.516 0.005  757.65  829.48 1.293  -7.285 0.002  20.618  1.606  1.365
605           4682.78  829.19 1.399  -5.974 0.003 4683.20  829.01 1.202  -6.761 0.002 4683.00  829.09 1.293  -7.566 0.002  19.375  0.769  0.509
606           2269.72  830.61 1.399  -2.314 0.056 2270.51  830.46 1.202  -3.204 0.051 2269.64  830.47 1.293  -4.169 0.037  22.931  0.886  0.651
607           2704.76  831.48 1.399  -5.015 0.005 2705.06  831.46 1.202  -5.489 0.006 2704.79  831.44 1.293  -6.059 0.006  20.647  0.411  0.301
608           3477.34  832.53 1.399  -4.309 0.009 3477.35  832.55 1.202  -5.482 0.006 3477.29  832.53 1.293  -6.591 0.004  20.653  1.210  0.779
609           7460.32  836.43 1.399  -2.717 0.033 7460.40  836.25 1.202  -4.048 0.018 7460.30  836.46 1.293  -5.255 0.011  22.086  1.390  0.866
610           7448.81  837.98 1.399  -1.438 0.101 7448.86  838.13 1.202   -2.23 0.093 7448.51  838.10 1.293  -2.551 0.126  23.906  0.774  0.080
611           6104.14  839.36 1.399  -0.959 0.159 6104.47  838.51 1.202  -2.596 0.065 6104.29  838.76 1.293    -4.3 0.025  23.538  1.740  1.308
612           3830.03  839.64 1.399  -7.222 0.001 3830.41  839.69 1.202  -7.804 0.001 3830.14  839.70 1.293   -8.43 0.001  18.332  0.535  0.350
613           3531.40  847.39 1.399  -2.983 0.029 3531.56  847.13 1.202  -3.625 0.031 3531.30  847.10 1.293   -4.32 0.029  22.511  0.603  0.412
614           7450.08  846.52 1.399  -2.702 0.033 7450.22  846.26 1.202  -3.377 0.033 7449.94  846.75 1.293  -4.524 0.021  22.759  0.641  0.813
615           4192.13  848.37 1.399   -1.89 0.074 4192.44  848.62 1.202  -3.344 0.037 4192.37  848.46 1.293  -5.087 0.013  22.790  1.531  1.342
616           3899.94  851.42 1.399  -5.467 0.004 3900.25  851.43 1.202  -6.855 0.002 3900.01  851.43 1.293  -8.194 0.001  19.279  1.455  0.984
617           1612.53  851.69 1.399   -7.49 0.001 1612.78  851.71 1.202  -7.952 0.001 1612.49  851.62 1.293  -8.547 0.001  18.184  0.397  0.323
618           6515.24  851.81 1.399  -2.899 0.028 6515.33  851.45 1.202   -3.62 0.027 6515.31  851.61 1.293  -4.277 0.027  22.516  0.693  0.378
619           4538.45  853.44 1.399   -5.02 0.005 4538.70  853.35 1.202  -6.239 0.003 4538.61  853.45 1.293  -7.505 0.002  19.896  1.262  0.919
620           1818.68  854.35 1.399  -4.444 0.008 1818.95  854.45 1.202   -5.39 0.006 1818.61  854.34 1.293   -6.36 0.005  20.745  0.950  0.656
621           2036.57  853.58 1.399  -2.345 0.053 2036.85  854.02 1.202  -3.334 0.039 2036.25  854.18 1.293  -4.274 0.031  22.801  0.999  0.629
622           3798.80  854.25 1.399   -2.18 0.063 3798.79  853.95 1.202  -2.623 0.075 3798.89  854.04 1.293  -3.247 0.078  23.513  0.376  0.349
623           4316.88  854.32 1.399  -3.969 0.011 4317.27  854.24 1.202  -5.263 0.007 4317.05  854.30 1.293  -6.675 0.003  20.872  1.348  1.048
624           2271.28  858.23 1.399  -4.704 0.007 2271.55  858.14 1.202  -5.178 0.008 2271.22  858.16 1.293  -5.777 0.008  20.958  0.411  0.326
625           2778.94  858.00 1.399  -2.378 0.052 2779.38  858.44 1.202  -2.994 0.056 2778.70  858.39 1.293  -3.759 0.049  23.142  0.573  0.474
626           6849.62  857.68 1.399  -1.704 0.086 6849.99  857.68 1.202  -3.176 0.041 6849.77  858.06 1.293   -4.51 0.022  22.958  1.551  0.979
627           5045.96  859.00 1.399  -2.075 0.063 5046.06  858.29 1.202  -2.342 0.090 5046.10  858.96 1.293  -3.134 0.081  23.795  0.175  0.498
628           6793.59  859.89 1.399  -2.011 0.063 6794.26  859.42 1.202   -2.49 0.076 6793.78  859.79 1.293  -2.861 0.099  23.646  0.417  0.124
629           4305.80  861.80 1.399  -1.581 0.093 4306.32  861.45 1.202  -2.017 0.119 4306.14  861.54 1.293  -3.337 0.063  24.119  0.368  0.967
630           3812.04  862.02 1.399  -1.709 0.098 3812.47  862.08 1.202  -1.956 0.139 3812.40  862.33 1.293  -3.092 0.089  24.181  0.152  0.803
631           1172.74  871.23 1.399  -2.395 0.046 1173.16  870.98 1.202  -3.802 0.024 1172.88  870.95 1.293  -5.184 0.012  22.332  1.477  1.022
632           2777.36  872.67 1.399  -2.597 0.045 2777.66  872.79 1.202   -4.09 0.022 2777.30  872.61 1.293  -5.635 0.010  22.044  1.575  1.167
633           6608.31  876.60 1.399  -1.783 0.076 6608.47  876.36 1.202  -3.115 0.044 6608.39  876.52 1.293  -4.623 0.020  23.019  1.391  1.134
634           2039.54  881.19 1.399  -5.102 0.005 2039.83  881.28 1.202  -6.076 0.004 2039.52  881.24 1.293  -6.983 0.003  20.059  0.982  0.600
635           4455.19  881.88 1.399  -2.728 0.035 4455.55  881.60 1.202  -3.293 0.038 4455.38  881.69 1.293  -3.847 0.041  22.843  0.515  0.287
636           2594.62  888.27 1.399  -1.588 0.101 2595.05  888.38 1.202   -3.06 0.051 2594.59  888.49 1.293  -4.172 0.032  23.074  1.551  0.782
637           4686.78  889.22 1.399  -2.785 0.033 4687.29  889.07 1.202   -3.29 0.038 4687.19  889.11 1.293  -4.038 0.035  22.846  0.447  0.459
638           6385.66  889.53 1.399  -2.088 0.061 6385.90  888.70 1.202  -2.854 0.056 6386.06  889.19 1.293  -3.673 0.049  23.282  0.745  0.522
639           1829.98  889.59 1.399  -1.288 0.143 1829.89  889.52 1.202  -2.852 0.063 1829.67  889.66 1.293  -4.188 0.034  23.282  1.656  0.981
640           5773.31  893.24 1.399  -1.751 0.084 5773.57  892.48 1.202  -3.154 0.043 5773.52  892.94 1.293  -4.355 0.026  22.980  1.472  0.861
641           6966.90  893.44 1.399   -1.64 0.093 6967.41  893.25 1.202  -2.828 0.059 6967.30  893.65 1.293  -4.049 0.034  23.307  1.227  0.879
642             72.52  895.16 1.399  -5.217 0.005   72.78  895.42 1.202  -6.024 0.004   72.56  895.23 1.293  -6.769 0.003  20.111  0.792  0.456
643           5909.71  894.79 1.399  -1.719 0.086 5910.56  894.52 1.202  -3.446 0.032 5910.43  894.55 1.293   -5.14 0.012  22.688  1.842  1.299
644           5051.87  896.37 1.399  -1.525 0.115 5052.87  895.53 1.202  -2.749 0.071 5052.41  895.11 1.293  -3.697 0.052  23.386  1.268  0.636
645           7436.30  895.97 1.399  -3.853 0.013 7436.59  895.51 1.202  -4.706 0.011 7436.21  895.76 1.293  -5.566 0.009  21.429  0.844  0.558
646           2931.26  898.64 1.399  -1.818 0.094 2931.18  898.54 1.202  -2.178 0.124 2930.95  898.14 1.293  -3.031 0.101  23.958  0.281  0.552
647           4425.56  898.07 1.399  -1.837 0.084 4426.15  897.54 1.202  -3.038 0.052 4425.86  897.84 1.293  -3.958 0.040  23.097  1.242  0.612
648           2773.13  898.71 1.399  -4.156 0.011 2773.39  898.68 1.202  -4.694 0.012 2773.09  898.63 1.293   -5.36 0.012  21.442  0.484  0.386
649           6707.66  901.00 1.399  -2.453 0.046 6707.94  900.74 1.202  -2.814 0.059 6707.99  901.15 1.293  -3.522 0.055  23.322  0.282  0.423
650           4583.04  903.20 1.399  -2.762 0.036 4583.51  903.38 1.202  -4.225 0.019 4583.27  903.35 1.293  -5.922 0.007  21.909  1.541  1.301
651           5237.13  902.74 1.399  -2.055 0.068 5237.85  902.29 1.202  -2.138 0.119 5236.81  902.74 1.293  -2.792 0.112  23.999 -0.035  0.375
652           6727.57  903.35 1.399  -4.169 0.010 6727.67  903.00 1.202  -5.333 0.006 6727.63  903.32 1.293  -6.435 0.004  20.802  1.199  0.773
653           7107.75  903.63 1.399  -3.942 0.012 7107.75  903.05 1.202  -3.884 0.023 7107.84  903.38 1.293  -4.514 0.023  22.253 -0.197  0.354
654           7161.32  903.16 1.399  -3.288 0.021 7161.49  902.66 1.202  -4.663 0.011 7161.31  903.02 1.293  -5.976 0.006  21.471  1.440  0.960
655           2739.25  907.00 1.399  -2.514 0.050 2739.10  906.87 1.202    -3.2 0.050 2739.12  906.55 1.293  -3.996 0.044  22.936  0.653  0.501
656           1194.59  907.07 1.399  -1.674 0.100 1194.89  907.52 1.202  -2.887 0.059 1194.35  907.56 1.293   -3.98 0.038  23.248  1.255  0.765
657           1015.25  908.51 1.399   -2.55 0.043 1015.59  908.98 1.202  -3.907 0.023 1015.16  908.64 1.293  -5.275 0.012  22.227  1.420  1.009
658           3178.76  910.68 1.399   -1.73 0.097 3179.26  910.85 1.202  -1.956 0.165 3179.37  910.46 1.293  -2.442 0.183  24.181  0.128  0.226
659            152.46  908.60 1.399  -3.447 0.020  152.60  908.97 1.202  -4.055 0.020  152.39  908.86 1.293  -4.754 0.019  22.081  0.564  0.415
660           1247.80  914.38 1.399   -5.76 0.003 1248.22  914.48 1.202  -6.574 0.003 1247.81  914.43 1.293  -7.305 0.002  19.561  0.800  0.444
661           2682.77  914.25 1.399  -3.878 0.014 2683.06  914.27 1.202  -4.487 0.015 2682.65  914.33 1.293  -5.132 0.015  21.649  0.565  0.367
662           6263.91  924.81 1.399    -1.3 0.131 6267.15  919.68 1.202  -2.007 0.129 6264.57  924.27 1.293  -2.775 0.116  24.129  0.677  0.477
663           1815.21  920.06 1.399  -2.371 0.052 1815.84  920.15 1.202   -2.57 0.080 1815.28  920.67 1.293  -2.969 0.101  23.567  0.097  0.149
664           5371.99  921.78 1.399  -2.306 0.052 5372.42  921.09 1.202  -2.612 0.073 5371.52  921.42 1.293  -3.378 0.066  23.525  0.219  0.475
665           6511.60  922.46 1.399    -3.9 0.012 6511.92  922.20 1.202  -4.663 0.012 6511.81  922.37 1.293  -5.457 0.010  21.473  0.741  0.500
666           7502.50  922.54 1.399  -2.191 0.060 7502.38  922.30 1.202  -3.529 0.032 7502.27  922.55 1.293  -4.932 0.017  22.605  1.398  1.040
667           5726.71  925.20 1.399  -1.663 0.092 5727.44  925.16 1.202  -2.481 0.083 5726.83  926.70 1.293  -3.284 0.072  23.654  0.804  0.508
668           1397.43  929.74 1.399    -2.1 0.069 1397.52  929.68 1.202  -2.586 0.086 1396.96  929.59 1.293  -2.856 0.115  23.550  0.425  0.034
669           7381.52  932.75 1.399  -2.607 0.045 7381.76  933.25 1.202   -3.75 0.030 7381.28  933.19 1.293   -4.61 0.025  22.385  1.175  0.558
670           3393.91  934.28 1.399  -7.621 0.001 3394.20  934.25 1.202  -8.052 0.001 3393.97  934.23 1.293  -8.626 0.001  18.084  0.362  0.304
671           5526.51  934.65 1.399  -2.087 0.062 5526.66  934.67 1.202  -3.406 0.034 5526.44  934.81 1.293  -4.715 0.019  22.728  1.376  0.957
672           5251.67  938.62 1.399  -5.891 0.003 5251.97  938.37 1.202  -7.128 0.002 5251.85  938.53 1.293   -8.37 0.001  19.007  1.283  0.897
673           5627.15  939.00 1.399  -2.666 0.036 5627.42  938.44 1.202   -2.93 0.056 5627.52  938.66 1.293  -3.696 0.046  23.207  0.171  0.475
674           6882.17  937.87 1.399  -3.105 0.026 6882.22  937.24 1.202  -3.491 0.034 6881.64  937.92 1.293  -4.018 0.037  22.645  0.311  0.263
675           5497.35  940.96 1.399  -1.537 0.100 5498.29  940.19 1.202  -1.897 0.141 5497.46  941.36 1.293  -2.913 0.096  24.239  0.281  0.697
676           4448.08  943.11 1.399  -5.371 0.004 4448.47  942.85 1.202  -6.089 0.004 4448.26  942.96 1.293  -6.851 0.003  20.047  0.690  0.471
677           3231.62  943.42 1.399   -1.73 0.090 3232.08  943.48 1.202  -2.532 0.091 3231.95  943.78 1.293  -3.629 0.055  23.604  0.786  0.769
678           5255.80  946.30 1.399  -5.964 0.003 5256.14  945.97 1.202  -7.191 0.002 5256.00  946.18 1.293  -8.424 0.001  18.944  1.271  0.889
679           2660.93  949.78 1.399  -4.452 0.008 2661.33  949.85 1.202  -5.487 0.006 2660.87  949.85 1.293  -6.537 0.004  20.648  1.052  0.727
680           3290.88  952.04 1.399  -1.794 0.086 3290.42  951.46 1.202  -2.314 0.106 3291.00  951.17 1.293  -3.019 0.100  23.822  0.464  0.421
681           6323.95  951.75 1.399  -2.174 0.055 6324.00  951.25 1.202  -2.739 0.067 6324.00  951.43 1.293  -3.307 0.075  23.397  0.515  0.299
682           7263.77  952.76 1.399  -2.075 0.065 7264.01  952.36 1.202  -2.943 0.058 7264.05  952.81 1.293  -3.667 0.056  23.192  0.861  0.437
683           3119.06  955.01 1.399  -1.671 0.095 3119.73  954.66 1.202  -2.291 0.113 3119.07  955.17 1.293  -3.006 0.107  23.845  0.578  0.429
684           5050.57  959.77 1.399  -1.589 0.092 5051.18  958.63 1.202   -1.82 0.159 5050.98  959.18 1.293   -2.39 0.161  24.317  0.134  0.301
685           4456.27  960.94 1.399  -2.817 0.031 4456.65  960.70 1.202  -3.342 0.039 4456.19  960.74 1.293  -3.992 0.037  22.794  0.469  0.372
686           5176.26  967.96 1.399  -3.371 0.019 5176.75  967.68 1.202  -3.771 0.026 5176.29  967.75 1.293  -4.454 0.024  22.365  0.327  0.401
687            986.80  968.84 1.399  -3.209 0.022  987.10  968.95 1.202  -3.933 0.024  986.78  968.79 1.293  -4.756 0.019  22.203  0.697  0.525
688           1494.20  969.22 1.399  -5.551 0.004 1494.45  969.29 1.202  -6.362 0.003 1494.17  969.22 1.293  -7.213 0.002  19.773  0.796  0.550
689           5391.67  969.63 1.399  -4.408 0.008 5392.04  969.49 1.202  -5.054 0.008 5391.93  969.62 1.293  -5.813 0.007  21.082  0.608  0.469
690            787.93  972.61 1.399  -3.043 0.029  788.23  972.75 1.202  -4.275 0.018  787.81  972.66 1.293  -5.509 0.011  21.860  1.277  0.890
691           6787.07  977.17 1.399  -7.154 0.001 6787.32  976.75 1.202  -7.535 0.001 6787.19  977.00 1.293  -8.174 0.001  18.601  0.305  0.362
692           4782.08  980.81 1.399  -3.628 0.015 4782.53  980.53 1.202  -4.334 0.015 4782.35  980.65 1.293  -5.089 0.014  21.802  0.676  0.465
693           7177.66  981.31 1.399  -2.426 0.047 7177.74  981.18 1.202  -3.639 0.030 7177.60  981.43 1.293  -4.825 0.019  22.496  1.255  0.848
694           7248.58  986.39 1.399  -1.117 0.151 7249.89  985.28 1.202  -1.599 0.195 7249.15  986.11 1.293  -2.455 0.162  24.537  0.420  0.555
695            118.29  986.95 1.399  -1.887 0.073  118.58  987.10 1.202  -2.343 0.098  118.18  986.78 1.293  -2.984 0.093  23.793  0.391  0.364
696           6974.50  986.81 1.399  -2.578 0.039 6974.87  986.07 1.202  -2.818 0.059 6974.35  987.01 1.293  -3.314 0.069  23.319  0.144  0.235
697           7151.06  987.21 1.399  -2.662 0.037 7151.45  986.88 1.202  -3.834 0.025 7151.13  987.28 1.293  -5.209 0.013  22.301  1.208  1.016
698            892.27  990.58 1.399  -3.754 0.014  892.50  990.61 1.202  -5.017 0.009  892.21  990.51 1.293  -6.384 0.005  21.118  1.312  1.008
699           2360.14  990.37 1.399   -2.54 0.039 2360.36  990.10 1.202   -3.27 0.041 2359.73  989.92 1.293  -4.008 0.038  22.866  0.704  0.450
700           2021.87  991.83 1.399  -1.724 0.083 2022.40  991.89 1.202  -2.309 0.101 2022.45  991.67 1.293  -3.138 0.083  23.827  0.538  0.531
701           4563.79  991.77 1.399  -2.142 0.057 4563.70  991.07 1.202  -3.298 0.039 4563.65  991.53 1.293  -4.496 0.024  22.837  1.190  0.858
702           2569.50  992.59 1.399  -3.958 0.011 2569.66  992.63 1.202   -5.39 0.007 2569.45  992.58 1.293  -6.874 0.003  20.744  1.505  1.112
703           1564.83  995.60 1.399  -2.828 0.030 1565.10  995.79 1.202  -4.215 0.017 1564.85  995.72 1.293  -5.569 0.009  21.919  1.454  0.997
704           2856.51  996.28 1.399  -1.673 0.086 2856.50  996.45 1.202  -3.435 0.035 2856.30  996.37 1.293   -4.94 0.016  22.699  1.882  1.131
705           1366.26  997.32 1.399  -4.188 0.009 1366.40  997.34 1.202  -4.594 0.012 1366.20  997.27 1.293  -5.174 0.012  21.542  0.333  0.310
706           1666.20  997.72 1.399  -3.907 0.012 1666.47  997.93 1.202  -4.988 0.009 1666.17  997.84 1.293  -6.068 0.006  21.147  1.105  0.754
